err_x,err_y,err_z,rot_x_1,rot_x_2,rot_x_3,rot_y_1,rot_y_2,rot_y_3,rot_z_1,rot_z_2,rot_z_3,root_linvels_x,root_linvels_y,root_linvels_z,root_angvels_x,root_angvels_y,root_angvels_z,relative_pos0_x,relative_pos0_y,relative_pos0_z,relative_pos1_x,relative_pos1_y,relative_pos1_z,relative_pos2_x,relative_pos2_y,relative_pos2_z,relative_pos3_x,relative_pos3_y,relative_pos3_z
0.08519215,0.08075662,-0.087120414,0.8296956,0.5561667,0.047786623,-0.55098563,0.8296763,-0.08973153,-0.08955313,0.048120122,0.99481875,-0.04901096,0.038649987,0.49323264,-0.6523562,-0.8371637,6.420046,0.08519215,0.08075662,-0.087120414,0.16799815,0.16290177,-0.087120414,0.26740292,0.2599724,-0.087120414,0.3788895,0.36571988,-0.087120414
0.101263955,0.09482201,-0.0961467,0.75784254,0.650247,0.053413805,-0.6430526,0.7582702,-0.10728069,-0.11026105,0.04695401,0.9927926,-0.06840587,0.049523465,0.54155153,-0.6397213,-0.91104,7.0630703,0.101263955,0.09482201,-0.0961467,0.1878531,0.1805252,-0.0961467,0.28997633,0.27979016,-0.0961467,0.40348157,0.3866203,-0.0961467
0.118599415,0.10952865,-0.1059705,0.6666385,0.743128,0.0579112,-0.7335947,0.6678759,-0.12562007,-0.1320293,0.041259836,0.9903866,-0.09154941,0.062055368,0.58939683,-0.6110255,-0.96772933,7.8167753,0.118599415,0.10952865,-0.1059705,0.20871916,0.19848776,-0.1059705,0.31339747,0.29970944,-0.1059705,0.42881134,0.4074189,-0.1059705
0.13719922,0.12483132,-0.1165849,0.55434865,0.83004355,0.06103051,-0.8179643,0.5568881,-0.14425516,-0.15372528,0.030046906,0.98765635,-0.11849757,0.07219579,0.6369317,-0.54524314,-1.0086019,8.475634,0.13719922,0.12483132,-0.1165849,0.23061898,0.2167609,-0.1165849,0.3377021,0.31971046,-0.1165849,0.4549222,0.4281005,-0.1165849
0.15707721,0.1407121,-0.12798357,0.4209304,0.9049448,0.062387682,-0.8903171,0.42533356,-0.16256218,-0.1736454,0.0128825605,0.98472375,-0.1496823,0.07985356,0.6840701,-0.4743929,-1.0105704,9.136884,0.15707721,0.1407121,-0.12798357,0.2535861,0.23534133,-0.12798357,0.36293513,0.33979723,-0.12798357,0.48186636,0.44867367,-0.12798357
0.17825206,0.1571721,-0.1401583,0.26718226,0.96168494,0.061445817,-0.94479024,0.27397338,-0.17974976,-0.18969716,-0.010027446,0.9817913,-0.18541595,0.08357003,0.7306568,-0.415354,-0.9628708,9.795799,0.17825206,0.1571721,-0.1401583,0.27765682,0.25424272,-0.1401583,0.3891434,0.3599902,-0.1401583,0.5096973,0.46916303,-0.1401583
0.20073152,0.1742462,-0.15309823,0.095546044,0.99373686,0.057945743,-0.9751768,0.10512521,-0.19488081,-0.19975184,-0.03788721,0.97911334,-0.2254292,0.08208219,0.77648854,-0.37540072,-0.86899215,10.450997,0.20073152,0.1742462,-0.15309823,0.30285475,0.27351117,-0.15309823,0.41636,0.38034132,-0.15309823,0.538454,0.48962408,-0.15309823
0.22454253,0.19198751,-0.16679037,-0.089611396,0.99463207,0.051738143,-0.97533923,-0.07711598,-0.20680073,-0.2017008,-0.068993926,0.97701406,-0.26856783,0.07442845,0.8214946,-0.37569994,-0.7257881,11.101553,0.22454253,0.19198751,-0.16679037,0.32922083,0.2932092,-0.16679037,0.4446347,0.40091866,-0.16679037,0.56819177,0.51012856,-0.16679037
0.24966195,0.2104514,-0.18122339,-0.28182888,0.958512,0.04274378,-0.93968266,-0.26674446,-0.21411157,-0.19382685,-0.100508414,0.9758735,-0.31280923,0.060144182,0.8658565,-0.44869825,-0.5372412,11.746539,0.24966195,0.2104514,-0.18122339,0.35674506,0.31340095,-0.18122339,0.47396517,0.421791,-0.18122339,0.5989134,0.53074867,-0.18122339
0.27603942,0.2297032,-0.19639158,-0.47253478,0.8807561,0.03129851,-0.8636462,-0.45569584,-0.2155375,-0.17557338,-0.1288798,0.9759937,-0.35561028,0.039428998,0.90997493,-0.6058325,-0.3372651,12.385931,0.27603942,0.2297032,-0.19639158,0.38538843,0.3341591,-0.19639158,0.50431967,0.44303554,-0.19639158,0.6305917,0.55156475,-0.19639158
0.3035815,0.24977952,-0.21229684,-0.6511346,0.75874597,0.018115006,-0.74439865,-0.63380486,-0.21014757,-0.14796725,-0.15031914,0.97750175,-0.3944631,0.013075154,0.9542985,-0.8439457,-0.17112353,13.016855,0.3035815,0.24977952,-0.21229684,0.4150681,0.355527,-0.21229684,0.535622,0.46469983,-0.21229684,0.66315466,0.57262725,-0.21229684
0.33213636,0.27071118,-0.22894824,-0.80536026,0.5927722,0.003983699,-0.58178085,-0.7891024,-0.1970999,-0.1136918,-0.16105407,0.9803753,-0.42727807,-0.017663937,0.9991464,-1.1668841,-0.07646426,13.633177,0.33213636,0.27071118,-0.22894824,0.4456416,0.37754133,-0.22894824,0.5677356,0.4868241,-0.22894824,0.6964699,0.5939798,-0.22894824
0.36156946,0.2925073,-0.24635863,-0.9220876,0.38684794,-0.01015424,-0.37920192,-0.90847516,-0.17572355,-0.07720317,-0.158182,0.9843871,-0.4525379,-0.050997674,1.0446615,-1.557243,-0.09432254,14.2309265,0.36156946,0.2925073,-0.24635863,0.47698334,0.40021676,-0.24635863,0.6005404,0.50942665,-0.24635863,0.7304209,0.6156434,-0.24635863
0.0013262209,0.0016542847,-0.042592406,0.9999334,0.010478732,0.0048244395,-0.010466375,0.9999418,-0.002579609,-0.00485119,0.0025289431,0.999985,-0.0163077,-0.03537785,0.046030525,-0.15228492,-0.28946096,0.6257393,0.0013262209,0.0016542847,-0.042592406,0.03334866,0.033670686,-0.042592406,0.0979528,0.09812554,-0.042592406,0.18454194,0.18382873,-0.042592406
0.0046837498,0.0053093485,-0.044184327,0.99944276,0.031614516,0.010679329,-0.031542744,0.9994788,-0.006823182,-0.010889478,0.0064825267,0.9999194,-0.018464675,-0.035633765,0.09551526,-0.24667513,-0.35586002,1.2639889,0.0046837498,0.0053093485,-0.044184327,0.04437418,0.044985764,-0.044184327,0.114052296,0.114434354,-0.044184327,0.20417204,0.20339346,-0.044184327
0.0099371355,0.0107686175,-0.04660058,0.99784154,0.063310936,0.017418887,-0.063093886,0.997926,-0.012740625,-0.018189386,0.011614103,0.9997668,-0.021944303,-0.034078352,0.14496653,-0.3354423,-0.42071602,1.8989457,0.0099371355,0.0107686175,-0.04660058,0.056654587,0.057457335,-0.04660058,0.13103467,0.13149941,-0.04660058,0.22445443,0.223429,-0.04660058
0.016903505,0.01784892,-0.049840212,0.9941025,0.10553082,0.024969418,-0.10503613,0.99425995,-0.020360418,-0.026974745,0.01761765,0.99948084,-0.026172837,-0.030927895,0.19436383,-0.41782612,-0.4905192,2.5358956,0.016903505,0.01784892,-0.049840212,0.07007663,0.070968546,-0.049840212,0.1488222,0.14923413,-0.049840212,0.24533112,0.24386336,-0.049840212
0.025494505,0.026369685,-0.05390215,0.98684335,0.15820189,0.03334651,-0.15724052,0.98711264,-0.02972759,-0.037619732,0.024093054,0.99900144,-0.03114927,-0.026710974,0.24371329,-0.4917842,-0.5732486,3.1781723,0.025494505,0.026369685,-0.05390215,0.08461232,0.08539529,-0.05390215,0.16741832,0.16754045,-0.05390215,0.26682308,0.26461107,-0.05390215
0.035584074,0.036173128,-0.05878532,0.9743339,0.22106442,0.042471204,-0.21937984,0.97477907,-0.040963575,-0.050455634,0.030594878,0.99825746,-0.037631888,-0.021797232,0.29302827,-0.55933434,-0.66651076,3.8249536,0.035584074,0.036173128,-0.05878532,0.10018821,0.10062798,-0.05878532,0.18677735,0.18633117,-0.05878532,0.28890058,0.28559613,-0.05878532
0.04711313,0.04716777,-0.06448853,0.954545,0.29348806,0.05203811,-0.2907513,0.95526004,-0.054233246,-0.065626755,0.03663794,0.99717104,-0.046855934,-0.01615705,0.3422745,-0.62335324,-0.76109004,4.472246,0.04711313,0.04716777,-0.06448853,0.11679125,0.11661636,-0.06448853,0.206911,0.20557547,-0.06448853,0.3115893,0.30679715,-0.06448853
0.06003441,0.059219725,-0.07100928,0.9252263,0.37436956,0.06167446,-0.3701861,0.9263487,-0.069572285,-0.083177805,0.041539077,0.9956686,-0.06000018,-0.009440559,0.39132717,-0.67685664,-0.8549592,5.116645,0.06003441,0.059219725,-0.07100928,0.1344145,0.1332618,-0.07100928,0.22783425,0.22519138,-0.07100928,0.33491737,0.32814094,-0.07100928
0.0743262,0.07221977,-0.07834172,0.8839953,0.46207157,0.07100569,-0.45600453,0.88573134,-0.08683018,-0.10301374,0.04437857,0.99368924,-0.077770054,-0.0013272096,0.4399996,-0.7099618,-0.9463783,5.757772,0.0743262,0.07221977,-0.07834172,0.15307178,0.15048535,-0.07834172,0.2495807,0.24511458,-0.07834172,0.3589297,0.34957048,-0.07834172
0.08999867,0.08605142,-0.08647752,0.82845086,0.55438876,0.079509005,-0.5459999,0.8310827,-0.10575954,-0.124710485,0.044204704,0.99120766,-0.100273065,0.008086777,0.48813164,-0.72353953,-1.0246532,6.398041,0.08999867,0.08605142,-0.08647752,0.17280467,0.16819657,-0.08647752,0.27220944,0.2652672,-0.08647752,0.38369602,0.37101468,-0.08647752
0.107054666,0.10062798,-0.095406055,0.7562813,0.6484844,0.086640865,-0.63738483,0.76017237,-0.12601078,-0.147578,0.04007602,0.9882382,-0.12721244,0.018186273,0.5356623,-0.7186753,-1.084961,7.0421214,0.107054666,0.10062798,-0.095406055,0.19364381,0.18633117,-0.095406055,0.29576704,0.28559613,-0.095406055,0.40927228,0.39242628,-0.095406055
0.12550402,0.11589157,-0.10511565,0.6647416,0.74139464,0.09193756,-0.72729623,0.6703538,-0.14719343,-0.17075913,0.030979753,0.9848256,-0.15836802,0.029184982,0.5825697,-0.7042252,-1.1274425,7.788647,0.12550402,0.11589157,-0.10511565,0.21562377,0.20485067,-0.10511565,0.32030207,0.30607235,-0.10511565,0.43571594,0.41378182,-0.10511565
0.14536268,0.1317817,-0.11559701,0.55224407,0.82824737,0.09503753,-0.8110413,0.56013095,-0.1687149,-0.1929712,0.01609248,0.98107207,-0.19365896,0.037156306,0.62897784,-0.6560805,-1.151388,8.449814,0.14536268,0.1317817,-0.11559701,0.23878244,0.22371128,-0.11559701,0.34586555,0.32666084,-0.11559701,0.46308565,0.43505087,-0.11559701
0.16662158,0.14829572,-0.12684047,0.41868296,0.9031052,0.095422156,-0.88294834,0.42939246,-0.18980032,-0.21238324,-0.00478667,0.9771746,-0.2333195,0.041826025,0.6747935,-0.6096022,-1.1344764,9.1131525,0.16662158,0.14829572,-0.12684047,0.2631305,0.24292494,-0.12684047,0.3724795,0.34738085,-0.12684047,0.49141073,0.45625728,-0.12684047
0.18932994,0.16544999,-0.13883448,0.26490578,0.95983183,0.092452966,-0.9372109,0.2788405,-0.20948386,-0.22684893,-0.031154417,0.97343135,-0.27743232,0.041732516,0.71983176,-0.58261365,-1.0678077,9.773404,0.18932994,0.16544999,-0.13883448,0.2887347,0.2625206,-0.13883448,0.4002213,0.3682681,-0.13883448,0.5207752,0.47744092,-0.13883448
0.21348023,0.1833023,-0.1515646,0.09339503,0.99192417,0.08581136,-0.9676622,0.110718295,-0.22665186,-0.23432238,-0.061868235,0.97018814,-0.32547152,0.035660952,0.76389116,-0.58333373,-0.9592732,10.428592,0.21348023,0.1833023,-0.1515646,0.31560346,0.28256726,-0.1515646,0.4291087,0.3893974,-0.1515646,0.5512027,0.49868017,-0.1515646
0.23908415,0.20190573,-0.16501498,-0.091454126,0.9929555,0.07533478,-0.96819,-0.07096906,-0.23994039,-0.23290372,-0.09488191,0.96786004,-0.37605262,0.022793619,0.8069577,-0.6323203,-0.8083382,11.077089,0.23908415,0.20190573,-0.16501498,0.34376246,0.3031274,-0.16501498,0.45917633,0.41083688,-0.16501498,0.5827334,0.5200468,-0.16501498
0.26611093,0.22131565,-0.17917287,-0.28317285,0.95712686,0.061003372,-0.9332111,-0.26030976,-0.2477012,-0.22120167,-0.12707126,0.96691394,-0.4269744,0.002871443,0.8493171,-0.75990665,-0.6206586,11.717318,0.26611093,0.22131565,-0.17917287,0.37319404,0.3242652,-0.17917287,0.49041414,0.43265525,-0.17917287,0.61536235,0.5416129,-0.17917287
0.29447967,0.24161269,-0.19403303,-0.47322991,0.8798748,0.043284655,-0.8581362,-0.44931686,-0.24842812,-0.19913717,-0.15470771,0.96768236,-0.4755922,-0.023648951,0.89149636,-0.97456,-0.43459648,12.348258,0.29447967,0.24161269,-0.19403303,0.40382868,0.3460686,-0.19403303,0.5227599,0.45494503,-0.19403303,0.64903194,0.56347424,-0.19403303
0.32409695,0.26284868,-0.20960093,-0.6511224,0.75862145,0.023087762,-0.74007046,-0.62786555,-0.24099901,-0.16833103,-0.1740064,0.9702505,-0.5193903,-0.05564949,0.9340546,-1.2682545,-0.29912058,12.966467,0.32409695,0.26284868,-0.20960093,0.43558353,0.36859617,-0.20960093,0.55613744,0.477769,-0.20960093,0.6836701,0.5856964,-0.20960093
0.35479566,0.28500867,-0.22588944,-0.8047126,0.5936626,0.0015103146,-0.5787951,-0.7839886,-0.22440606,-0.13203743,-0.18145654,0.9744943,-0.55640733,-0.091558814,0.9773802,-1.6376165,-0.24980651,13.566453,0.35479566,0.28500867,-0.22588944,0.4683009,0.39183882,-0.22588944,0.5903949,0.5011216,-0.22588944,0.7191292,0.60827726,-0.22588944
0.0015245852,0.0017229492,-0.042556763,0.9999316,0.010317626,0.005520118,-0.010298123,0.9999407,-0.0035500592,-0.005556419,0.003492969,0.9999785,-0.027914012,-0.04043641,0.043896146,-0.21006842,-0.3313034,0.6158896,0.0015245852,0.0017229492,-0.042556763,0.033547025,0.03373935,-0.042556763,0.09815116,0.098194204,-0.042556763,0.1847403,0.18389739,-0.042556763
0.0050804783,0.0054695657,-0.04411304,0.9994373,0.03130373,0.012052714,-0.031199168,0.99947476,-0.008767832,-0.012320849,0.008386863,0.99988896,-0.030220462,-0.040480934,0.09338472,-0.30422592,-0.39756367,1.2541794,0.0050804783,0.0054695657,-0.04411304,0.044770908,0.04514598,-0.04411304,0.114449024,0.11459457,-0.04411304,0.20456877,0.20355368,-0.04411304
0.010524599,0.011005129,-0.04649353,0.9978329,0.062862225,0.019437447,-0.062562235,0.99791795,-0.015675517,-0.020382375,0.0144254975,0.9996882,-0.033999242,-0.038512487,0.14283048,-0.3931527,-0.46205586,1.8891714,0.010524599,0.011005129,-0.04649353,0.05724205,0.057693847,-0.04649353,0.13162214,0.13173592,-0.04649353,0.2250419,0.2236655,-0.04649353
0.017704591,0.018131208,-0.04969728,0.99409354,0.10495974,0.027587842,-0.10430144,0.9942484,-0.024310444,-0.02998079,0.021289408,0.99932355,-0.038685072,-0.034757473,0.19220862,-0.47590345,-0.5313622,2.526213,0.017704591,0.018131208,-0.04969728,0.070877716,0.07125083,-0.04969728,0.14962329,0.14951642,-0.04969728,0.24613221,0.24414565,-0.04969728
0.026509214,0.02669775,-0.05372274,0.98683876,0.15753132,0.036511526,-0.15628874,0.9871011,-0.034716457,-0.041509494,0.028553205,0.99873,-0.044290014,-0.02975282,0.24152502,-0.54988104,-0.61375165,3.1687136,0.026509214,0.02669775,-0.05372274,0.08562703,0.085723355,-0.05372274,0.16843303,0.16786851,-0.05372274,0.2678378,0.26493913,-0.05372274
0.036850553,0.036554597,-0.058568478,0.9743375,0.22031796,0.046111416,-0.21819144,0.9747728,-0.04701341,-0.05530606,0.035745814,0.9978293,-0.05159241,-0.023883168,0.29079092,-0.6173463,-0.70635176,3.81586,0.036850553,0.036554597,-0.058568478,0.10145469,0.10100945,-0.058568478,0.18804383,0.18671264,-0.058568478,0.29016706,0.2859776,-0.058568478
0.04862375,0.0475645,-0.064233184,0.95456153,0.29269406,0.05605601,-0.2893069,0.95526737,-0.06136424,-0.071509436,0.042358555,0.99653995,-0.06184541,-0.017137308,0.33996361,-0.68144876,-0.7995024,4.463593,0.04862375,0.0475645,-0.064233184,0.11830187,0.11701309,-0.064233184,0.20842162,0.2059722,-0.064233184,0.31309992,0.30719388,-0.064233184
0.061819687,0.059608825,-0.0707134,0.9252593,0.37355775,0.06595286,-0.3684656,0.92638093,-0.07779108,-0.090156935,0.047675565,0.9947858,-0.07624102,-0.009185625,0.3889016,-0.7347976,-0.8915015,5.1085906,0.061819687,0.059608825,-0.0707134,0.13619977,0.1336509,-0.0707134,0.22961953,0.22558048,-0.0707134,0.33670264,0.32853004,-0.0707134
0.07640903,0.07257835,-0.07800245,0.8840464,0.4612747,0.07541195,-0.45399275,0.88580495,-0.09612216,-0.11113904,0.050739992,0.9925084,-0.09549783,0.0002550208,0.43739724,-0.76730007,-0.98062897,5.750606,0.07640903,0.07257835,-0.07800245,0.1551546,0.15084393,-0.07800245,0.2516635,0.24547316,-0.07800245,0.36101252,0.34992906,-0.07800245
0.09241719,0.086364225,-0.086090684,0.82851994,0.55364037,0.083887234,-0.5436902,0.8312189,-0.11608654,-0.13399886,0.05057135,0.9896903,-0.11973069,0.011049951,0.48527783,-0.7802913,-1.0555937,6.3919425,0.09241719,0.086364225,-0.086090684,0.17522319,0.16850938,-0.086090684,0.27462795,0.26558,-0.086090684,0.38611454,0.3713275,-0.086090684
0.109824136,0.10087975,-0.09496617,0.7563649,0.6478159,0.090810284,-0.634782,0.76039416,-0.13730346,-0.15799898,0.046206787,0.98635745,-0.14864787,0.02253345,0.5324788,-0.77513504,-1.1112158,7.037312,0.109824136,0.10087975,-0.09496617,0.19641328,0.18658294,-0.09496617,0.2985365,0.2858479,-0.09496617,0.41204175,0.39267805,-0.09496617
0.12867022,0.11603653,-0.104616046,0.66483736,0.7408328,0.09569499,-0.72441924,0.6706904,-0.15934417,-0.18222913,0.036614697,0.98257375,-0.18202667,0.03490138,0.57897353,-0.761993,-1.1471212,7.7879887,0.12867022,0.11603653,-0.104616046,0.21878996,0.20499563,-0.104616046,0.32346827,0.3062173,-0.104616046,0.43888214,0.41392678,-0.104616046
0.14896375,0.13180459,-0.115029454,0.552306,0.82784176,0.098163955,-0.8079568,0.56056964,-0.18156937,-0.20533842,0.020969607,0.9784664,-0.2197739,0.04409631,0.62490904,-0.7143649,-1.163719,8.451066,0.14896375,0.13180459,-0.115029454,0.24238351,0.22373417,-0.115029454,0.34946662,0.32668373,-0.115029454,0.46668673,0.43507376,-0.115029454
0.17071094,0.14818127,-0.12619603,0.41869593,0.90285486,0.09770489,-0.8797055,0.42994383,-0.20314023,-0.22541383,-0.00089749694,0.97426224,-0.2620979,0.049825337,0.6701856,-0.6699081,-1.1374202,9.116042,0.17071094,0.14818127,-0.12619603,0.26721984,0.2428105,-0.12619603,0.37656885,0.3472664,-0.12619603,0.4955001,0.45614284,-0.12619603
0.19393046,0.16519822,-0.13810313,0.26486665,0.959723,0.093687825,-0.9338813,0.27950674,-0.2230285,-0.24023196,-0.028420463,0.9702993,-0.30902424,0.050572548,0.71461827,-0.6470375,-1.0595889,9.777404,0.19393046,0.16519822,-0.13810313,0.29333523,0.26226884,-0.13810313,0.4048218,0.36801633,-0.13810313,0.5253757,0.47718915,-0.13810313
0.21864533,0.18289794,-0.15073514,0.09331244,0.99193054,0.08582761,-0.9643337,0.11148809,-0.2400639,-0.2476955,-0.060365498,0.9669553,-0.35995823,0.0450885,0.7580121,-0.65434676,-0.9392153,10.433066,0.21864533,0.18289794,-0.15073514,0.32076856,0.2821629,-0.15073514,0.4342738,0.38899305,-0.15073514,0.5563678,0.49827582,-0.15073514
0.24487486,0.2013259,-0.16407585,-0.09155963,0.99304545,0.07400948,-0.96496665,-0.07012812,-0.2528267,-0.24587828,-0.094565384,0.9646766,-0.41342917,0.032533035,0.8003745,-0.7130465,-0.77621603,11.081011,0.24487486,0.2013259,-0.16407585,0.34955317,0.30254757,-0.16407585,0.46496704,0.41025704,-0.16407585,0.5885241,0.51946694,-0.16407585
0.27257302,0.2205756,-0.17811239,-0.2832646,0.95726943,0.058277108,-0.9302069,-0.25945163,-0.25961474,-0.23340121,-0.12774941,0.96395195,-0.46715128,0.012654569,0.8420299,-0.8540664,-0.5769899,11.719201,0.27257302,0.2205756,-0.17811239,0.37965614,0.32352516,-0.17811239,0.49687624,0.4319152,-0.17811239,0.62182444,0.5408729,-0.17811239
0.3016513,0.24072005,-0.19284046,-0.473261,0.8800503,0.03918258,-0.8554611,-0.44851124,-0.25888914,-0.2102617,-0.1560413,0.9651115,-0.5183943,-0.014042268,0.8835543,-1.0856345,-0.38182893,12.3464985,0.3016513,0.24072005,-0.19284046,0.4110003,0.34517595,-0.19284046,0.52993155,0.4540524,-0.19284046,0.65620357,0.5625816,-0.19284046
0.33201626,0.26178056,-0.20826674,-0.65104926,0.75882834,0.017732844,-0.7378153,-0.62718976,-0.24952284,-0.17822313,-0.1755352,0.96820647,-0.5645769,-0.046377108,0.9255492,-1.3987752,-0.24164324,12.959511,0.33201626,0.26178056,-0.20826674,0.44350284,0.36752805,-0.20826674,0.56405675,0.47670087,-0.20826674,0.6915894,0.5846283,-0.20826674
0.36350843,0.28380322,-0.22440624,-0.8045088,0.5939208,-0.0048697963,-0.5770273,-0.78351545,-0.2305277,-0.14073077,-0.18265155,0.97305346,-0.60368955,-0.08266461,0.96843314,-1.7887633,-0.19301209,13.552936,0.36350843,0.28380322,-0.22440624,0.47701368,0.39063337,-0.22440624,0.5991077,0.49991614,-0.22440624,0.727842,0.6070718,-0.22440624
0.0015627322,0.0017305786,-0.042551637,0.99993145,0.010294367,0.0055771302,-0.010273751,0.99994034,-0.0037124907,-0.0056150155,0.0036549382,0.9999775,-0.02975946,-0.040708,0.04358631,-0.21976818,-0.33477113,0.6144931,0.0015627322,0.0017305786,-0.042551637,0.033585172,0.03374698,-0.042551637,0.09818931,0.09820183,-0.042551637,0.18477845,0.18390502,-0.042551637
0.0051644016,0.005477195,-0.044102907,0.9994374,0.031258214,0.012164125,-0.031148683,0.99947345,-0.009092159,-0.012441924,0.008708146,0.9998847,-0.032078188,-0.040717278,0.09307554,-0.31388053,-0.40103087,1.2527962,0.0051644016,0.005477195,-0.044102907,0.04485483,0.04515361,-0.044102907,0.11453295,0.1146022,-0.044102907,0.2046527,0.2035613,-0.044102907
0.010623781,0.011012758,-0.04647839,0.99783385,0.06279818,0.019598635,-0.06248582,0.997915,-0.016163247,-0.020572795,0.0149035975,0.99967736,-0.035881992,-0.038679257,0.14252074,-0.40282676,-0.465469,1.887807,0.010623781,0.011012758,-0.04647839,0.057341233,0.057701476,-0.04647839,0.13172132,0.13174355,-0.04647839,0.22514108,0.22367314,-0.04647839
0.01784955,0.018146466,-0.049676895,0.99409676,0.1048775,0.027790817,-0.10419513,0.9942435,-0.024962818,-0.030248879,0.021919789,0.99930197,-0.04060641,-0.034821685,0.19189632,-0.48561525,-0.534677,2.5248682,0.01784955,0.018146466,-0.049676895,0.071022674,0.07126609,-0.049676895,0.14976825,0.14953168,-0.049676895,0.24627717,0.2441609,-0.049676895
0.02668469,0.026720637,-0.05369699,0.9868454,0.15743433,0.036747586,-0.15615074,0.9870937,-0.035534192,-0.041867618,0.029328594,0.99869245,-0.04626675,-0.029681906,0.24120793,-0.55956614,-0.6169968,3.167425,0.02668469,0.026720637,-0.05369699,0.0858025,0.08574624,-0.05369699,0.1686085,0.1678914,-0.05369699,0.26801327,0.26496202,-0.05369699
